text,label_id
"Thầy live ở đâu vậy thầy , em mún donet cho thầy hmmm",0
Má,1
t thấy không hay dở hơn các bài trước,0
Lỗ llon mà sao ai cũng thich chui vô đó làm mà kg đc vậy ta,1
Nó đéo phải như trong phim mà còn phải đợi xem xét tình cảm như thế nào đây là ngoài đời nhá đợi đợi ccc,1
Kathleen Nguyen đừng đi grab nha má,0
Ghê... Con bú trên bố bú dưới ::::)),1
"Ở Mỹ cầm bảng ""Trump is Putin's puppet"" chẳng sao nhỉ. Ở VN mà cầm bảng ""Lú là con rối của Tập"", sẽ bị tống vô tù vì tội .... tiết lộ bí mật quốc gia haha :))",2
Bà bị nhiễm là đúng thôi chẳng có gì là lạ đất nước bà là thánh sống nên coi thường đại dịch mà cả thế giới đang lao đao chống trả . Kỳ thị khi đeo khẩu trang xem như một bệnh cúm bình thường khi nào chết mới trắng mắt ra đúng là ( nước đến trôn l ... mới nhảy),2
Tưởng k có tuổi vs vong ba gà,2
Cuối năm xem gặp nhau cuối năm rồi. Tình hình tham nhũng ở mức ổn định 😂😂😂😂😂😂,2
Nguyễn Thịnh quá đáng,0
😥😢,0
ホアン ラム・ m ko tin akhah ??,0
"chửi cái qq gì, ko làm đúng quy trình thì bị loại đúng rồi",1
Lão Tập qua đây chả ai quan tâm. Dân còn biểu tình phản đối,2
Ma no,1
"Thương anh í quá, sao chính quyền không cho ông cách ly ở nhà tang lễ cho tiện nhang đèn, hòm gỗ kèm nến lung linh cho ấm áp!",2
De nhi nha nuoc Tim cach tran tri,0
Mặt như v sao dám khẩu nghiệp nữa,0
Trần Đồng Phát Trần I Surrender :)),0
Mất văn hóa..mặc vậy bó tay.....cơm. phong cách như cc người ta.😋😋😋,1
Bong gia xam lol qua,2
Tiên tri? Tao lao,1
Về nhà gill ơi,0
hỏi ngu xíu: tiền môi trường làm sao cản đc UV từ mặt trời chiếu xuống? e ko biết thật! e chấp nhận nge chửi để khôn ra :D,0
đây là aba sao khi già,0
"@Dad ‘S - ""Mỹ ác hơn tàu chứ bạn ơi"" Tàu ác hơn Mỹ trăm lần chứ bạn ơi - ""có lẽ bạn kg biết lịch sử chính phủ Mỹ ...."" Có lẽ bạn không biết lịch sử tàu luôn luôn muốn nuốt chửng nước Việt ta qua mộng bành trướng không ngơi nghỉ. - ""nó gian tiếp kg trực tiếp như Trung Quốc ...""",2
Xau cai mieng nhu cai lon nguoi ta cco thang,1
Cho hỏi tôi đang xem j vậy,0
Chào abe nhaa,0
Ông cóc nào chế hình độc thật...,0
Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,2
"Ở nhà giúp mẹ giúp cha , cực kì thuyết phục mã cha chúng mày",2
Nhìn mặt k co tí gì gọi là phúc hậu...ác khẩu,1
Lê Quang Trường đi ko,0
Bo Tay . Com,1
"cầu anh Dần không bịnh,nhưng mong muốn ngu kỉ và trần nhật gió dịch covit 19 nặng à nha để bolsa được sạch.....he he he",0
dừng là đúng a ơi 😆😆 dừng luôn đi cũng được,0
Anh Trung bóng lộn sa đéc,2
nhiều khi kg muốn ki thị bon bê đê đâu nhưng nhìn bọn này kg ki thị cũng kg được.,2
Xờ lờ quá,1
😘😘😘,0
Giờ này chắc con mụ này nhục lắm đây.,1
Chứ không phải lúc trước đi ra ngân hàng nói chị Ba gửi tiền về cái mặt lên như bà khùng ha 😉Giờ thì bị ba vàng mã lừa gạt úp mặt vào cầu tiêu đi Minh Hiếu ơi nhục,2
Đem lại tiếng cười... ???? Toàn post bài hãm lồn mới đáng cười :))))))))),1
"Công cha như núi thái sơn, nghĩa mẹ như nước trong nguồn chảy ra, rảnh về phụ mẹ giúp cha, cực kì thuyết phục mả cha chúng mày =)))))",1
nhanh chóng vãi lồng ! cá chết 3 tuần mới xách đít đi lấy mẫu !,1
"Lúc nó nói câu đó muốn xỉu á, muốn dô hai chai nước biển",0
"báo viết tiếu thấy moẹ ! 2 thằng kia nó không bỏ phong bì 1tr usd cho mấy thằng duyệt thầu thì đúng hơn ! làm việc với mấy thằng đuỹ xứ lừa mà thiếu ""bôi trơn"" là không thông được chúng nó đâu !",2
Nói chuyện dễ thương quá...có suy nghĩ chứ ko phải miệng nhanh hơn não như ai kia...mặc dù có chửi bậy nhưng vui mà 🤣🤣🤣,0
Thật chán với chế độ quản lý dân sinh,2
"Lấy thẻ đảng làm kon mẹ zì trời ? Miếng giấy lộn mà cũng gạt đc người, còn cảnh cáo nữa chứ",1
Câu nói văn chương,0
Ý tưởng và ảnh bới Kanny Nguyen (,0
Nhật TùNg r xong sản sủa,2
Cô Minh Hiếu duyên dáng dễ sợ,0
Đéo còn nời lào để lói,1
"Ngụy...là khi chúng mày đói rét, không nơi nương tựa. Chúng mày núp dưới đáy quần của bà Cát Hanh Long, hả miệng chó ra nhận từng chén cơm của bà ta. Khi chúng mày nắm được quyền lực thì đem người ta ra bắn. Chúng mày thua loài súc sinh!",2
i love 3000 cô ❤,0
Vl anh em nhà ông độ đông thế cơ à =)) giống nhau y sì,1
Bọn cấp cao nó bắt đi chứ có muốn đi đâu sợ bỏ mẹ ra,2
Lê Phương Linh liều. Vé cao chết mẹ,1
Thật nực cười sai phạm tày trời vẩn leo cao đến chóp bu chỉ đến khi muốn hạ bệ nhau thì tội trạng mới đc lôi ra xử lý . Thiệt hại cho ND hàng bao ngàn tỉ rồi lại chỉ cảnh cáo cắt chức về vườn an toàn thế là xong .!!! Chế độ này chúng chỉ nhân đạo với bọn q chức cs ...???,2
xạo vl,1
Anh Minh chậm cdmm,2
Bán online 10 năm mà đm đạo đức kém vc boom hàng chết mẹ nó đi mng ơi :)),2
Chị kêu cá lóc nhẹ lắm. Chị phải kêu linh cá tra mới hộp với cái miệng hô của nó...kkkk.,2
Giờ là tới lúc bọn chúng trả thù người biểu tình,2
lik đâu dcm,1
Sống như lồn ok,1
Clm :))))) Trí Xuân,1
Phạm Văn Lộc ước đc a add,0
"Đừng lôi mẹ người ta vào, tao địt vào miệng mày Vũ Long Bảo cấm lôi fụ huynh vào nha ^_^",2
"Ôi vẽ chuyện, kiểu của bọn này lúc nào chẳng vậy. Phát ngôn ngáo để tăng độ nổi thêm chút, hôm sau xin lỗi để mn bỏ qua, nhưng nổi tiếng thì giữ lại. Lợi như thế cơ mà",2
Như có bác Sèo trong ngày vui đại thắng .,2
"vẫn biết là cái gì cũng không thể tuyệt đối được , nhưng nói như vậy hoá ra người ta mổ chết là do thiếu may mắn à . địt mịa chúng nó nữa , làm đéo có trách nhiện gì cả , mổ thì chết người , tiêm phòng trẻ em cũng vậy . ... định trốn tránh trách nhiệm đến bao giờ . bảo sao người nhà hành hung bác sĩ . làm ăn tắc trách vậy bố thằng nào chịu được",2
Dm con bóng muộn màng nhìn gốm vkl,2
Có ai đi xem phim này vs tớ k:)))),0
Bé Ba vailone:))),2
Dm bọn Việt tân nhé,2
Mất văn hóa..mặc vậy bó tay.....cơm. phong cách như cc người ta.😋😋😋,1
Chi ba co căt cho gi khoe khoang sao lôn,2
"Bạn nói chỉ dc cái đúng, like phát đéo biết mai có bị bọn nó đưa vào tội gì ko.",1
Phạm Xuân Huy không có ý gì nhưng cái nào nhìn cũng trẩu vl 😆😂,1
abe dạo này nóng quá à hoong quạo nha abe . số abe nó mở ra zị thôi chửi cc nè abe,1
e sẽ và luôn luôn như vậy:((,0
Sdt em 0866116247,0
"Vao dip sap NoeL nguoi Ta thuong chuc nhau Merry Christmas,hay Ta thuong nghe Cau hat : Vinh danh Thien Chua tren troi ,Binh an duoi the cho nguoi THIEN TAM ,nhung nhin bon nay ,thi Ai cung co cam giac nhu mot bon luu manh dung duong ,nguoi tot thi net",2
GAM thua cái củ cặc nhé !!,2
rút con kẹc. rút rút quài,1
Thành Học oke chiều xuống =)))),0
Hoangg An ôi nhìn con phò sena mà xem 🤨 đau hết cả mắt,2
From hcm with love top trending,0
Đang lúc dầu sôi lửa bỏng bay kiếm clmn hay gì á rồi đem bênh về đây cho nhà nước nuôi tốn cơm tốn gạo,1
Cuối năm xem gặp nhau cuối năm rồi. Tình hình tham nhũng ở mức ổn định 😂😂😂😂😂😂,2
Mình mua chai 300k ve sịt nhứ cái quần què thấy mình ngu ghê luôn,1
Nhìn em cười thế này thì là iz rồi anh ạ :)),0
"Thật ra thì nó đéo thích là đéo bh thích đâu chỉ là đợi đợi xem có cái kèo mới ngon hơn , thơm hơn không thoi còn không có thì vẫn có 1 thằng ngu cứ ngồi đó đợi mình , qt , lo lắng dại đéo gì mà nói ra cho nó biết mình là nó không thích mình lỡ mình bỏ đi thì toi , gọi là bỏ thì tiếc mà đéo muốn lấy . Món đấy dai nhai tốn thời gian lắm tốt nhất vứt mẹ đi kiếm món mới cho lành :)))))",1
Ngộ l ghê ta ơi,1
Đeo hieu kieu gi,1
Vl sam,1
"Huỳnh Hòa ông Quang phông bạt vào đây tán con Thốn mặt lằm rõ ràng kìa bạn, giờ sao? Chơi hay nghỉ? Ks thế lồn nào lại dc với ca sĩ đây :'(",2
Càng tàn ác thì vạch áo cho dân xem lưng,1
Nguyên Xuân gớt nước mắt,0
Sự kiện cc gì đc 2 tuần,1
1tr súp rồi nhớ giữ lời hứa năm xưa nha thầy,0
Biệt danh ml,1
Sống chậm thôi ông ơi,0
Yêu lại người yêu cũ cũng giống như đọc lại 1 cuốn sách... cảm súc có thể khác nhau. Nhưng đều có 1 kết thúc.,0
Nhìn mặt thầy cam chịu quá,0
Cười sml,0
Sửa ngay là quản lí page,0
éo thèm nhé =)),1
Câu cữa miệng đụ má nó 😁,1
BaLight Liên Minh susan hay hơn 😂,0
Luôn ủng hộ những nhà báo đăng tin minh bạch không khoan nhượng như vậy,0
Vl,1
Quần què là có thật à. :)))),1
😮,0
Kristen Stewart mà đóng vai chính thì tao thấy phim sẽ chẳng có ji là hay lắm 🙁,0
Sao cai mieng no xau du vay.,2
cũng muốn mang tiếng Dân Làm Việt lắm mà hôk được,2
🤣🤣🤣🤣🤣🤣,0
"Helo các chú , hôm nay cháu sẽ review ông già của cháu nhé :))",0
"Không ăn thì bạn cũng không có quyền cấm và chửi người khác đâu ạ, thượng đẳng ít thôi",2
cái mỏ l*n trong làng hài khẩu nghiệp!,1
Ông còn khỏe mạnh lắm. Chúc ông luôn có những thông linh hiệu ứng và tiên tri chính xác.,0
Chó má,1
Haiz,0
Cái này gọi là si đa mà xong pha đi hiến máu :)),1
nhin`nha` que vl 😒,1
Bây giờ nước mỹ toang. Ko thấy bọn 3/// nổ và chém nữa ta.,2
Mang tiếng fan cứng đăng nhưng đéo đc duyệt 🙂,1
mấy cái thứ bắt chước trộm hình của người khác như mày muôn đời nát. Kinh tởm. Người ta đăng từ hôm qua thì mày ăn cắp hình rồi comment lại câu view hả mày? Tưởng vậy hay ho nhưng ko ai ngu như mày để mày qua mặt đâu.,2
Giống như tú cho abe blu,0
"nước sông chảy mạnh, quá nguy hiểm, cầu cho các bé luôn bình an",0
Tại bọn lính cả,2
"Tôi cũng vây ,,,nói ko với tân hiệp phát",0
Ko giống con giáp nào,1
Nói mấy người nghèo cho chết đói. V trc đó gửi đồ về cho minh hiếu làm từ thiện dell gì,1
"Thời nhỏ tuy có thiếu thốn mọi thứ thật, nhưng đc cái ăn gì cũng sạch! Con người thật thà chứ không gian manh xảo trá như bây giờ! 😬😬😬",1
Phạm Văn Lộc fuho trời nắng chóng mặt hả idol,0
Ngủ cho khoẻ :)),0
Loanh quanh đằng đít lại đằng đầu . Vẫn là một lũ xạo loz với nhau . Giờ khó kiếm ăn quay Ra cắn xé,2
"coi như xong các cầu thủ không nên vui mừng quá sớm không khéo lại xôi hỏng bỏng không (lũ chúng nó tiền của nạn nhân chất độc da cam,trẻ em tàn tật,đồng bào lũ lụt,tiền trợ cấp xh",2
Tùngg Ngố cl,1
Minh mẫn vcl,1
"Nam Bắc gì, cứ nói tới người Việt + là ko chỉ thế giới mà chính ""đồng bào"" ta cũng nổi hết da gà! Từ xấu hổ đâu đủ để diễn tả! Đã có hiện tượng lãng xa đồng hương và ko nhận mình là người Việt + trong giao tiếp xã hội khi đi nước ngoài! Dính nhiễm loại virus + này là HẾT THUỐC CHỮA! Than ôi!",2
Thời lồn nào rồi mà còn mị nhau như vậy,1
no noi dua` may dua bay tuong thiet a` :)),0
Sao cái huy hiệu thần binh bữa thầy kêu nhận h vẫn ko có trong game vạy,0
Minh Nhật éo chết vì dịch chết vì nổ đt🤣🤣🤣🤣🤣🤣,1
Nghe như cặv,1
"Bảo quản không đúng quy trình,còn đi kiện họ.Phạt cho thấy mẹ ra.Thử hỏi mua nước về,để trong khó nhiệt dô quá cao,độ ẩm quá lớn thì hỏi chất lượng nào chiệu nổi.""Thông minh tý đi bà con ơi""",2
Đúng kiểu dùng hàu biển OB có khác\\,0
hahahaha câu chuyện buồi cười vl cảm ơn ad có câu chuyện hài hay thế nhé :3,0
Quả nhạc thốn đcđ,1
dân có ai chọn chắc thần kinh có vấn đề,1
"Kết quả từ sự lãnh đạo của đả: tham nhũng tràn lan nên mới gây ra đại họa này ( làm đường thì bớt vật liệu chất lượng kém, lái xe thì mua bằng , chạy quá tốc độ thì đã được chó vàng bảo kê khi đã nộp mãi lộ, đăng kiểm thì kiểm tra bằng tiền .....)đmcs",2
Bảo xuyên ơi nhìn em rưng rưng nước đái .hahaha,1
buồn nôn quá nè anh ơi :)),2
người làm thầy 3 + sena + petlan và bố già kalista thua mấy ngày nay,0
ui dyt mẹ dân còng lưng ra gánh.thuê đánh x2 .đéo mẹ Đổi Mới Cuộc Sống,1
mày biết củ cặc hong :v,1
Đúng tính cách a ấy luôn bây ơi. Loài hợp quần,2
Chị nc có duyên quá chòi kaka,0
Nghe một hồi xong vẫn đ hiểu phụ nữ cần cc gì :((((,1
clm oke abe,1
Hợp lý anh ưiii:)),0
Ăn mặc riết không ra gì,1
mấy cái hội phụ nữ đông lào chả được tích sự gì nhỉ ! nam đá bóng thì thể thao là yêu nước còn nữ thì không ah ?,2
"Đù dại ghê, bọn đấy ngày nào nó cũng lên Phường xiên cho nó 1 cái, đuợc tiếng luôn, vào khám mấy anh chị cũng thương, xiên hết mọi thằng trên Phường luôn cho nó Sum",1
Điên,1
Đinhh Thị Hoàii Thuu ngủ mẹ m đi,1
Dũng Nguyen có khi nào cũng là admin ở đây,0
Em tin thầy sẽ làm đc,0
Ông Thầy này muốn ngủ gầm cầu lắm rồy nè !!!!!!,2
Xaolonnnnnnnnn=))),1
30p rồi kêu chậm cái dmm,1
lớn mấy tuổi đầu rồi nói cho như thằng ko não ??? Vẫn cố làm trò ngu si của mik để câu view ??? Não cá vàng éo hiểu sao đc lm youtuber :)) bệnh hoạn vkl chửi cho càng bị bệnh nặng :)),2
Petland ghép vào con gà là hơi sai nha,0
Ở vn ngày nay có một rừng luật nhưng bọn vc chuyên sài luật rừng !,2
"😂😂😂 coi buồn cười ghê, cô Minh Hiếu tiếu ghê",0
Lên tiếng mà khoe giàu có thay mắc cười cho ba quá ba ơi. Dẹp di. Giàu không cần nói ai cũng biết,0
Đào ĐứcAnh 0175 :))),0
Hightlight của abe là cái ngu của 5 tk kia đó abe :)))),2
Lại Thế Cường rẻ tiền,2
Thế mày ăn rồi ỉa k đc cũng tại cs á,2
Dát vàg hat sao mà mắc vậy,0
Nhiệt quần què ms đầu vào cảm rảm như chó h khen cc,2
Em noi lon khong nghe đuoc em,0
Clgv abe !,1
Thằng bóng khùng chết đói,2
Công ty ko có gì ngoài điều kiện ❤️,0
"Thật sự rất là có duyên, thiệt tình và thấy mến chị. Chúc chị luôn khoẻ. Vui và hạnh phúc!",0
"Giàu sang vì cái tâm tốt nè, tâm từ bi giúp bà con nghèo chân thật đụ má nó",1
TD yêu quỷ nói chả đúng gì cá,2
Hahaha súng bắn xạo VL,1
Đây nè tâm linh k đùa được đâu,0
"Xem dc 1/3 toàn thấy nói đạo lý, chả có đéo gì bổ ích",1
Nhok Lầy địt mẹ trên mạng thì gáy khét vãi l em ạ =)) ra đường câm như con chó,2
nghi vấn Nguyễn Đắc Tú Đụ?,0
Sếp nhà ngta không bao giờ làm tôi thất vọng,0
Bố láo với giang hồ đất cảng à,2
Cáo từ,0
trán ngắn tóc dài mồm lai trung cuốc.,1
Thế mv mr siro giờ có cả tấu hài à các ông :))),0
Tránh ra để t bắn chết mẹ nó......,1
Nghe nói mấy ông này bh hay nói xấu nhau lắm,0
Chỉ có bắn chết mấy đứa mà cứ hâm mộ Hàn quốc,2
Thờ buổi này đi du lịch chi vậy 😀 đi để kịp đầu thai hả ha gì mà đi dữ vậy,2
Cô chửi hay quá ❤️❤️❤️,0
Tao cũng hóng,0
người làm thầy 3 + sena + petlan và bố già kalista thua mấy ngày nay,0
Hà Lan đã chịu chọn Ngạn =))),0
thật là vãi lol a ơi,1
Theo khía cạnh mình thì mình nhận xét bài này như lồn nhé không hay bằng mấy bài trước 😁,1
Đkm chúng nó bán hết rồi còn đâu mà của mình,1
