text_original,text_clean,label_id,label_name,label_binary
"THP sai thì tẩy chay, còn tml này cũng hay ho đ' gì, nó mà ko bị kiện thì cũng ngậm tiền rồi kệ con mệ tất cả bọn mày uống nước đái ruồi , bênh ngu vlllll","THP sai thì tẩy chay, còn tml này cũng hay ho đ' gì, nó mà ko bị kiện thì cũng ngậm tiền rồi kệ con mệ tất cả bọn mày uống nước đái ruồi , bênh ngu vlllll",2,HATE,1
Thầy... vụ này sao thầy,Thầy... vụ này sao thầy,0,CLEAN,0
Bọn bò đỏ ngu hết thuốc chữa! GDP của vc phải 15 năm nữa mới bằng Thái lan !,Bọn bò đỏ ngu hết thuốc chữa! GDP của vc phải 15 năm nữa mới bằng Thái lan !,2,HATE,1
Ba cát lạng,Ba cát lạng,0,CLEAN,0
Nghe tiếp đoạn cuối đúng là loại phát biểu của loại lớp ba trường làng cộng với văn hoá thô lỗ nhất hành tinh . Huỳnh minh lực mà quảng cáo kiểu này thực sự bó tay luôn tóm lại quá sức vô văn hoá,Nghe tiếp đoạn cuối đúng là loại phát biểu của loại lớp ba trường làng cộng với văn hoá thô lỗ nhất hành tinh . Huỳnh minh lực mà quảng cáo kiểu này thực sự bó tay luôn tóm lại quá sức vô văn hoá,0,CLEAN,0
hop ly vl,hop ly vl,0,CLEAN,0
Bỏ tật ngựa :))),Bỏ tật ngựa :))),0,CLEAN,0
Nha ba nay o gan kho dan no banh xac,Nha ba nay o gan kho dan no banh xac,2,HATE,1
Đang say nhỉ,Đang say nhỉ,0,CLEAN,0
Thương Hoàng Like trang này ngay để chúng ta cùng bàn luận kaka,Thương Hoàng Like trang này ngay để chúng ta cùng bàn luận kaka,0,CLEAN,0
Chui hay qua em oi,Chui hay qua em oi,0,CLEAN,0
Nguyễn Trọng Hiệp :))),Nguyễn Trọng Hiệp :))),0,CLEAN,0
Nhìn tướng của nhà tiên tri mà tôi thấy bần tiện lưu manh thế nào í,Nhìn tướng của nhà tiên tri mà tôi thấy bần tiện lưu manh thế nào í,2,HATE,1
Bún bean mắm shrimp :)),Bún bean mắm shrimp :)),0,CLEAN,0
Sn 97 bán hàng 10 năm bán hàng từ hôi 13t hả má,Sn 97 bán hàng 10 năm bán hàng từ hôi 13t hả má,0,CLEAN,0
Phạm Ánh sao bim bim cũng cần xịt thế ạ 😲,Phạm Ánh sao bim bim cũng cần xịt thế ạ 😲,0,CLEAN,0
Ai chưa có dép hịn để đi thì ib em nha,Ai chưa có dép hịn để đi thì ib em nha,0,CLEAN,0
Căng rồi đây,Căng rồi đây,0,CLEAN,0
đợi anh Độ mua về test rồi chị xài thử :v,đợi anh Độ mua về test rồi chị xài thử :v,0,CLEAN,0
R làm đc gì tụi nó? Đéo làm đc gì. Tiền này chia cho lũ dlv hvb cộng con hết r,R làm đc gì tụi nó? Đéo làm đc gì. Tiền này chia cho lũ dlv hvb cộng con hết r,0,CLEAN,0
An vao là ko sống đc tôi 100tuoi đâu nhé,An vao là ko sống đc tôi 100tuoi đâu nhé,0,CLEAN,0
đăng kí ở đâu,đăng kí ở đâu,0,CLEAN,0
Như có bác Sèo trong ngày vui đại thắng .,Như có bác Sèo trong ngày vui đại thắng .,2,HATE,1
Chị ba là mẹ của cẩm sục kẹc,Chị ba là mẹ của cẩm sục kẹc,2,HATE,1
Hưng Phạm khi nào nó trao ta,Hưng Phạm khi nào nó trao ta,0,CLEAN,0
Xao lol ma noi ko so meo mieng nhi,Xao lol ma noi ko so meo mieng nhi,2,HATE,1
Chị ba tiền chị như miếng giấy chùi lol em ne mặt chị xấu hơn lol em nữa ne chị ba chị sủa nhiều vậy em ko cần đồng tiền vơ bẩn của chị,Chị ba tiền chị như miếng giấy chùi lol em ne mặt chị xấu hơn lol em nữa ne chị ba chị sủa nhiều vậy em ko cần đồng tiền vơ bẩn của chị,2,HATE,1
Hóng abe làm game thêm hard cho học sinh mãn nhãn,Hóng abe làm game thêm hard cho học sinh mãn nhãn,0,CLEAN,0
đó là sự tinh tế kèm theo một chút vãi loz.,đó là sự tinh tế kèm theo một chút vãi loz.,1,OFFENSIVE,1
Chinh Nguyen vấn đề là chị giàu,Chinh Nguyen vấn đề là chị giàu,0,CLEAN,0
Sợ bay màu:)),Sợ bay màu:)),0,CLEAN,0
RĂNG MINH HIẾU LÀM Ở ĐÂU ĐẸP MÀ TRẮNG QUÁ XÁ  ĐẸP LẮM NHÉ,RĂNG MINH HIẾU LÀM Ở ĐÂU ĐẸP MÀ TRẮNG QUÁ XÁ ĐẸP LẮM NHÉ,0,CLEAN,0
Đoàn Duy Diện ké địa chỉ đi bác :<,Đoàn Duy Diện ké địa chỉ đi bác :<,0,CLEAN,0
DM. Chúng bây sủa bậy còn nói à. Nguòi ta nói câu này chúng bây dịch ra câu khác. Nói nguyên văn thì có phải hay hơn ko,DM. Chúng bây sủa bậy còn nói à. Nguòi ta nói câu này chúng bây dịch ra câu khác. Nói nguyên văn thì có phải hay hơn ko,2,HATE,1
Nhưng gọi biệt danh thôi đừng kèm tên bố mẹ!,Nhưng gọi biệt danh thôi đừng kèm tên bố mẹ!,0,CLEAN,0
Hai chục nà,Hai chục nà,0,CLEAN,0
dạ cho em hỏi chị 3 vàng ngọc còn 2 viên ngọc gia bảo không,dạ cho em hỏi chị 3 vàng ngọc còn 2 viên ngọc gia bảo không,0,CLEAN,0
Trần Nhựt Linh nè,Trần Nhựt Linh nè,0,CLEAN,0
Bởi vậy khi gậy như ý quẩy xuống biển cá tôm chết hết... nghi án tôn ngộ k đang ở hà tĩnh,Bởi vậy khi gậy như ý quẩy xuống biển cá tôm chết hết... nghi án tôn ngộ k đang ở hà tĩnh,0,CLEAN,0
"Bậy rồi.. ad đăng bài v nhiều cháu bò lại sồn lên.. phải có ""liềm"" tin tuyệt đối vào đường nối chính sách của Đoảng Trung Khựa.. cứ đăng bài kiểu này là mấy cháu bò hoang mang lắm :))","Bậy rồi.. ad đăng bài v nhiều cháu bò lại sồn lên.. phải có ""liềm"" tin tuyệt đối vào đường nối chính sách của Đoảng Trung Khựa.. cứ đăng bài kiểu này là mấy cháu bò hoang mang lắm :))",2,HATE,1
:) ATM Cao Lãnh,:) ATM Cao Lãnh,0,CLEAN,0
Toang cmnr top 4 chưa có mà lại thế lày :)),Toang cmnr top 4 chưa có mà lại thế lày :)),1,OFFENSIVE,1
Đi vào nhà Bùi Tiến Dũng nhá!,Đi vào nhà Bùi Tiến Dũng nhá!,0,CLEAN,0
Long Duy Đào ko có đâu ô ạ ;((,Long Duy Đào ko có đâu ô ạ ;((,0,CLEAN,0
"Vì đâu mà họ phải làm thế, Con giun xéo lắm cũng quằn ,","Vì đâu mà họ phải làm thế, Con giun xéo lắm cũng quằn ,",0,CLEAN,0
đón trung quốc sang chiếm nước :))),đón trung quốc sang chiếm nước :))),2,HATE,1
Ông lân k cười à :)),Ông lân k cười à :)),0,CLEAN,0
Vu Thuy Bich Vy cai nết ia md ne =))),Vu Thuy Bich Vy cai nết ia md ne =))),1,OFFENSIVE,1
Kk,Kk,0,CLEAN,0
Em được 9.75 công dân anh có thưởng gì không?? =)),Em được 9.75 công dân anh có thưởng gì không?? =)),0,CLEAN,0
linh vật :v,linh vật :v,0,CLEAN,0
Quá chuẩn,Quá chuẩn,0,CLEAN,0
Cái đó là động lực để ổng thắng á,Cái đó là động lực để ổng thắng á,0,CLEAN,0
Huyền Khánh Phùng giống vl,Huyền Khánh Phùng giống vl,0,CLEAN,0
Ok thầy,Ok thầy,0,CLEAN,0
Vừa viết vừa 🤔,Vừa viết vừa 🤔,0,CLEAN,0
Vì những bài nhạc vàng là bất hủ...,Vì những bài nhạc vàng là bất hủ...,0,CLEAN,0
Ở một nơi nào đó :)),Ở một nơi nào đó :)),0,CLEAN,0
Thần kinh nhỉ,Thần kinh nhỉ,1,OFFENSIVE,1
Da.n ban khong trung. De bua nao qua Cali thu*? pho^?i ong Tr D coi trung khong. Co chem thi 1 nhat thi 8 Tr D cung di doi thoi.,Da.n ban khong trung. De bua nao qua Cali thu*? pho^?i ong Tr D coi trung khong. Co chem thi 1 nhat thi 8 Tr D cung di doi thoi.,2,HATE,1
nhìn dơ dơ sao á... ớn cả lạnh. cùng người miền tây.. ma thấy bà này ghê quá mà nói hot girl.,nhìn dơ dơ sao á... ớn cả lạnh. cùng người miền tây.. ma thấy bà này ghê quá mà nói hot girl.,2,HATE,1
Lường Văn Đức như mai thúy ấy,Lường Văn Đức như mai thúy ấy,0,CLEAN,0
Chúng ta sẽ hát Tộc Ca vào mỗi thứ 2 đầu tuần =)),Chúng ta sẽ hát Tộc Ca vào mỗi thứ 2 đầu tuần =)),0,CLEAN,0
Đánh kẻ chạy đi k ai đánh kẻ chạy lại thôi thì về Việt Nam cho vào showbiz,Đánh kẻ chạy đi k ai đánh kẻ chạy lại thôi thì về Việt Nam cho vào showbiz,0,CLEAN,0
thương cô người phụ nữ mạnh mẽ,thương cô người phụ nữ mạnh mẽ,0,CLEAN,0
"Sản phẩm chất lượng để phục vụ một lũ “cực kỳ thuyết phục” bị di căn giai đoạn cuối quả phí phạm. Toàn bọn bại não, thoái hoá văn hoá. Cứ tưởng thế là hay ho.","Sản phẩm chất lượng để phục vụ một lũ “cực kỳ thuyết phục” bị di căn giai đoạn cuối quả phí phạm. Toàn bọn bại não, thoái hoá văn hoá. Cứ tưởng thế là hay ho.",2,HATE,1
Chủ tịch gì mà tốt thấy ghê,Chủ tịch gì mà tốt thấy ghê,0,CLEAN,0
"Thế rốt cuộc ""chu cà mo"" nghĩa là gì thế mọi người","Thế rốt cuộc ""chu cà mo"" nghĩa là gì thế mọi người",0,CLEAN,0
Như lày cơ :'>,Như lày cơ :'>,0,CLEAN,0
Xã hội chó má vốn k công bằng,Xã hội chó má vốn k công bằng,2,HATE,1
Duy Văn công nhận vào xem hồi hộp vl xem xong kiểu phí 2 tiếng xem phim vl,Duy Văn công nhận vào xem hồi hộp vl xem xong kiểu phí 2 tiếng xem phim vl,0,CLEAN,0
Chơi đồ mới có sức đề kháng tránh dịch,Chơi đồ mới có sức đề kháng tránh dịch,0,CLEAN,0
Mãi yêu Thầy <3 . 20/11 vui vẻ ạ :*,Mãi yêu Thầy <3 . 20/11 vui vẻ ạ :*,0,CLEAN,0
Abe stream bên kênh nào dạ,Abe stream bên kênh nào dạ,0,CLEAN,0
"Dm cái luật ở việt nam sửa đi sửa lại chúng nó vẫn rút đc kinh nghiệm hết lần này qua lần khác . Tốt nhất là cắt chức hoặc tử hình đéo nói nhiều với quan chức , tụi nó nhiều tiền chạy án lắm","Dm cái luật ở việt nam sửa đi sửa lại chúng nó vẫn rút đc kinh nghiệm hết lần này qua lần khác . Tốt nhất là cắt chức hoặc tử hình đéo nói nhiều với quan chức , tụi nó nhiều tiền chạy án lắm",2,HATE,1
Ơ :)) sao tòi súng lại giơ ngón giữa thế kia,Ơ :)) sao tòi súng lại giơ ngón giữa thế kia,0,CLEAN,0
Ko làm mà muốn có ăn thì chỉ có ăn .......,Ko làm mà muốn có ăn thì chỉ có ăn .......,0,CLEAN,0
Mini Tae cai l,Mini Tae cai l,2,HATE,1
Ad chẳng biết cc j cả. Ổng nói đúng rồi. Ko có tranh giành gì hết. Họ rất đồng lòng và tất cả mọi việc mọi vị trí đều đc sắp xếp cả.,Ad chẳng biết cc j cả. Ổng nói đúng rồi. Ko có tranh giành gì hết. Họ rất đồng lòng và tất cả mọi việc mọi vị trí đều đc sắp xếp cả.,2,HATE,1
Tình hình là anh em đánh 01 và 11 nhé,Tình hình là anh em đánh 01 và 11 nhé,0,CLEAN,0
Coi cười rụng nụ,Coi cười rụng nụ,0,CLEAN,0
được vãi l anh ui =)))))))))))))))))),được vãi l anh ui =)))))))))))))))))),0,CLEAN,0
Càng lớn càng thấy cô đơn.,Càng lớn càng thấy cô đơn.,0,CLEAN,0
quàooo đỉnh kao gheeee,quàooo đỉnh kao gheeee,0,CLEAN,0
Họp báo xong rồi thông báo à? Hài,Họp báo xong rồi thông báo à? Hài,0,CLEAN,0
Khá Trần tại họ muốn KICM bị nhiều dlike và Jack được nhiều like để trả thù thôi. Chứ bài này dợ tệ,Khá Trần tại họ muốn KICM bị nhiều dlike và Jack được nhiều like để trả thù thôi. Chứ bài này dợ tệ,0,CLEAN,0
"Chỉ cần chặn từ bức tường vt 17 ,nam Bắc phân ranh sẽ trả lời ngay ai cần ai ????? Để bk k phải nuôi nk như bọn chúng từng lếu láo .Hiện tại nk đang bị ĐÔ HỘ bởi bk ,thế mà mn vẫn vui vẽ vì cảm thấy mình k đủ NÍ nuận đành câm như hến để nhờ ơn ỉa đái từ bk","Chỉ cần chặn từ bức tường vt 17 ,nam Bắc phân ranh sẽ trả lời ngay ai cần ai ????? Để bk k phải nuôi nk như bọn chúng từng lếu láo .Hiện tại nk đang bị ĐÔ HỘ bởi bk ,thế mà mn vẫn vui vẽ vì cảm thấy mình k đủ NÍ nuận đành câm như hến để nhờ ơn ỉa đái từ bk",2,HATE,1
Ko ko ko bao giờ tha lỗi cho nó,Ko ko ko bao giờ tha lỗi cho nó,0,CLEAN,0
đm bọn trung quốc chó,đm bọn trung quốc chó,2,HATE,1
Hồ sơ đăng ký sao ad,Hồ sơ đăng ký sao ad,0,CLEAN,0
"Cỗ bàn thế này vẫn chén dc ae nhể Gấu Bốn Mắt, Phạm Phương Nga, Độc Muỗi.bọn m chỉ có ko ăn cứt nát và lá xoan thôi","Cỗ bàn thế này vẫn chén dc ae nhể Gấu Bốn Mắt, Phạm Phương Nga, Độc Muỗi.bọn m chỉ có ko ăn cứt nát và lá xoan thôi",2,HATE,1
Em 2k5 cũng fan khánh Phương nè,Em 2k5 cũng fan khánh Phương nè,0,CLEAN,0
Chị ba giúp đỡ e chị,Chị ba giúp đỡ e chị,0,CLEAN,0
Quốc Hùng phải thế này 🖕,Quốc Hùng phải thế này 🖕,0,CLEAN,0
"Người miền Tây lúc nào cũng thiệt tình, dễ thương vậy đó","Người miền Tây lúc nào cũng thiệt tình, dễ thương vậy đó",0,CLEAN,0
Tranh biếm họa,Tranh biếm họa,0,CLEAN,0
Dạy Bơi Trẻ Em từ 3-7 tuổi và Người lớn SaigonKidswim,Dạy Bơi Trẻ Em từ 3-7 tuổi và Người lớn SaigonKidswim,0,CLEAN,0
Nhin a châu đang yêu quá?,Nhin a châu đang yêu quá?,0,CLEAN,0
Bh ms hết dịch nhỉ:((,Bh ms hết dịch nhỉ:((,0,CLEAN,0
Chuẩn!!,Chuẩn!!,0,CLEAN,0
Chúc hoàng lân và trần dần sức khoẻ,Chúc hoàng lân và trần dần sức khoẻ,0,CLEAN,0
Ly Ly tạo 1 kiểu ik Ky,Ly Ly tạo 1 kiểu ik Ky,0,CLEAN,0
Anh Ba Sa Đéc,Anh Ba Sa Đéc,0,CLEAN,0
Còn gượng đk lúc nào thì ráng nha ông. Tụi chau bỏ mê game vì. Hài của ông á,Còn gượng đk lúc nào thì ráng nha ông. Tụi chau bỏ mê game vì. Hài của ông á,0,CLEAN,0
Thầy có hướng nghiệp nghề này hông zạ 🙄,Thầy có hướng nghiệp nghề này hông zạ 🙄,0,CLEAN,0
Trông thế thôi chứ ông Độ khỏe phết đấy ae ạ 😂,Trông thế thôi chứ ông Độ khỏe phết đấy ae ạ 😂,0,CLEAN,0
Hóng quá thầy ơi,Hóng quá thầy ơi,0,CLEAN,0
"Nguyễn Loan bạn đừng bùn, anh mình chỉ khoe là anh có nhìu quần thui","Nguyễn Loan bạn đừng bùn, anh mình chỉ khoe là anh có nhìu quần thui",0,CLEAN,0
Chữa hay quá chi oi,Chữa hay quá chi oi,0,CLEAN,0
Cho ae nhìn kênh ba tú lần cuối,Cho ae nhìn kênh ba tú lần cuối,0,CLEAN,0
Bo truong cho,Bo truong cho,2,HATE,1
Hoa hậu Việt Nam: Phùng Thanh Độ 😳,Hoa hậu Việt Nam: Phùng Thanh Độ 😳,0,CLEAN,0
Ngộp ngạt thì lên rừng mà ở nha anh,Ngộp ngạt thì lên rừng mà ở nha anh,0,CLEAN,0
khóc hết nước mắt 😂😂,khóc hết nước mắt 😂😂,0,CLEAN,0
Không biết Anh Tuân có ngy chưa nữa 😌😌 mê ảnh quá,Không biết Anh Tuân có ngy chưa nữa 😌😌 mê ảnh quá,0,CLEAN,0
Nhìn cái mặt Trần cọp là thấy hài rồi hhhh,Nhìn cái mặt Trần cọp là thấy hài rồi hhhh,0,CLEAN,0
Ơ post này không thấy cà khịa anh Bom nhỉ :)),Ơ post này không thấy cà khịa anh Bom nhỉ :)),0,CLEAN,0
😮,😮,0,CLEAN,0
Này chắc là chị của anh độ hỉ.,Này chắc là chị của anh độ hỉ.,0,CLEAN,0
Thầy tui còn đi đóng phim nữa mờ :))),Thầy tui còn đi đóng phim nữa mờ :))),0,CLEAN,0
có bán vỉ 2vien dùng thử ko,có bán vỉ 2vien dùng thử ko,0,CLEAN,0
"Quá mất dạy . Đồng bọn với con Bò Thái Ngọc Nhiên ở An Giang  . Lũ Cầu Cá Móng Phèn vô học mất dạy lại tham tiền vô đối bất chấp sĩ diện ( vô chổ làm Hộ Chiếu thấy rất nhiều chị em cá gô bỏ trong gổ chuẩn bị xuất ngoại qua ..Sing , Mã làm diệc j chắc ai cũng biết ngoài bọn như con Linh Lờ qua Hàn , Đài chống lầy kiếm lúa","Quá mất dạy . Đồng bọn với con Bò Thái Ngọc Nhiên ở An Giang . Lũ Cầu Cá Móng Phèn vô học mất dạy lại tham tiền vô đối bất chấp sĩ diện ( vô chổ làm Hộ Chiếu thấy rất nhiều chị em cá gô bỏ trong gổ chuẩn bị xuất ngoại qua ..Sing , Mã làm diệc j chắc ai cũng biết ngoài bọn như con Linh Lờ qua Hàn , Đài chống lầy kiếm lúa",2,HATE,1
Muốn bán hàng thì phải là chủ cửa hiệu,Muốn bán hàng thì phải là chủ cửa hiệu,0,CLEAN,0
1h rồi :)),1h rồi :)),0,CLEAN,0
Cực kì thuyết phục :(((,Cực kì thuyết phục :(((,0,CLEAN,0
Vũ Thị Trang Nhung Idol nó phải khác,Vũ Thị Trang Nhung Idol nó phải khác,0,CLEAN,0
Nước hoa từ Pháp ko đó...150k 2 chai đó,Nước hoa từ Pháp ko đó...150k 2 chai đó,0,CLEAN,0
Nguyễn Thịnh 6 múi luôn kìa,Nguyễn Thịnh 6 múi luôn kìa,0,CLEAN,0
Bùi Trường Singed nữaa =)),Bùi Trường Singed nữaa =)),0,CLEAN,0
"Nghèo mà má cô làm sao có 100 cây vàng, mà ẹ có 100 cây vàng thì sao cô nghèo ~~","Nghèo mà má cô làm sao có 100 cây vàng, mà ẹ có 100 cây vàng thì sao cô nghèo ~~",0,CLEAN,0
Câu cữa miệng đụ má nó 😁,Câu cữa miệng đụ má nó 😁,1,OFFENSIVE,1
Chị linh đẹp mà duyên,Chị linh đẹp mà duyên,0,CLEAN,0
Kết quả của việc ib cho Thương đây ạ,Kết quả của việc ib cho Thương đây ạ,0,CLEAN,0
"Thầy đánh như thế là ổn áp r, đặc biệt cái giáo án nhường shutdown cho quái là quá ổn áp luôn, yêu thầy :3","Thầy đánh như thế là ổn áp r, đặc biệt cái giáo án nhường shutdown cho quái là quá ổn áp luôn, yêu thầy :3",0,CLEAN,0
Cảm ơn thầy vì tất cả!!!,Cảm ơn thầy vì tất cả!!!,0,CLEAN,0
Đầu bui,Đầu bui,1,OFFENSIVE,1
:)) mày biết tại sao k thằng ngu vì đứng đấy ngăn ngừa phòng chống hiệu quả nhất cái loại ngu dốt như mày nên học lại đi đã k hiểu ý người khác đã vào cmt người ta chửi cho nhục mặt lắm thân ^^ còn tao chưa nói gì là văn hoá hay k văn hoá tao đang muốn nói ý thức của các ông say rượu khi tham gia giao thông,:)) mày biết tại sao k thằng ngu vì đứng đấy ngăn ngừa phòng chống hiệu quả nhất cái loại ngu dốt như mày nên học lại đi đã k hiểu ý người khác đã vào cmt người ta chửi cho nhục mặt lắm thân ^^ còn tao chưa nói gì là văn hoá hay k văn hoá tao đang muốn nói ý thức của các ông say rượu khi tham gia giao thông,2,HATE,1
